invoice_id,supplier_id,invoice_date,invoice_amount,approved_amount,payment_delay_days,invoice_error_flag
INV007409,SUP042,2025-01-02,278824.75,274252.4,2,1
INV007410,SUP042,2025-01-03,74533.72,74533.72,5,0
INV007411,SUP042,2025-01-21,243516.38,243516.38,4,0
INV007412,SUP042,2025-01-07,177709.24,177709.24,8,0
INV007413,SUP042,2025-01-02,273926.65,273926.65,5,0
INV007414,SUP042,2025-01-20,105613.63,105613.63,13,0
INV007415,SUP042,2025-01-08,176231.39,174309.34,11,1
INV007416,SUP042,2025-01-17,88982.03,88982.03,2,0
INV007417,SUP042,2025-02-27,112891.88,109764.75,4,1
INV007418,SUP042,2025-02-01,79930.0,79930.0,7,0
INV007419,SUP042,2025-02-12,227699.1,227699.1,3,0
INV007420,SUP042,2025-02-16,113866.98,113866.98,4,0
INV007421,SUP042,2025-02-16,85259.2,82715.47,5,1
INV007422,SUP042,2025-02-08,141046.94,141046.94,7,0
INV007423,SUP042,2025-02-13,173399.71,173399.71,9,0
INV007424,SUP042,2025-02-10,99462.04,99462.04,9,0
INV007425,SUP042,2025-02-23,148967.46,148967.46,1,0
INV007426,SUP042,2025-02-03,311141.17,311141.17,5,0
INV007427,SUP042,2025-02-09,241171.95,241171.95,1,0
INV007428,SUP042,2025-02-10,208152.27,208152.27,2,0
INV007429,SUP042,2025-03-02,186913.03,186913.03,9,0
INV007430,SUP042,2025-03-05,175333.74,175333.74,0,0
INV007431,SUP042,2025-03-23,65884.79,65884.79,3,0
INV007432,SUP042,2025-03-02,167261.24,167261.24,0,0
INV007433,SUP042,2025-03-17,228192.84,228192.84,7,0
INV007434,SUP042,2025-04-14,176744.59,176744.59,7,0
INV007435,SUP042,2025-04-24,217096.52,217096.52,5,0
INV007436,SUP042,2025-04-23,270027.89,270027.89,2,0
INV007437,SUP042,2025-04-07,368442.88,368442.88,4,0
INV007438,SUP042,2025-04-23,170070.47,170070.47,9,0
INV007439,SUP042,2025-04-14,158025.05,153335.96,4,1
INV007440,SUP042,2025-04-02,148275.69,148275.69,2,0
INV007441,SUP042,2025-04-22,136471.19,136471.19,2,0
INV007442,SUP042,2025-04-13,206234.82,206234.82,5,0
INV007443,SUP042,2025-04-23,176792.67,176792.67,4,0
INV007444,SUP042,2025-04-22,416258.2,416258.2,8,0
INV007445,SUP042,2025-04-14,185250.24,185250.24,2,0
INV007446,SUP042,2025-04-27,221926.14,221926.14,8,0
INV007447,SUP042,2025-04-13,209938.3,209938.3,0,0
INV007448,SUP042,2025-05-21,57823.08,57823.08,2,0
INV007449,SUP042,2025-05-11,189745.75,189745.75,8,0
INV007450,SUP042,2025-05-20,634773.75,634773.75,9,0
INV007451,SUP042,2025-05-14,230134.08,230134.08,3,0
INV007452,SUP042,2025-05-03,100828.16,98478.19,11,1
INV007453,SUP042,2025-06-03,234826.75,234826.75,8,0
INV007454,SUP042,2025-06-27,231839.6,231839.6,9,0
INV007455,SUP042,2025-06-14,332601.6,332601.6,2,0
INV007456,SUP042,2025-06-16,246380.5,246380.5,3,0
INV007457,SUP042,2025-06-15,172714.86,172714.86,5,0
INV007458,SUP042,2025-06-14,167559.55,167559.55,0,0
INV007459,SUP042,2025-06-19,257445.49,257445.49,5,0
INV007460,SUP042,2025-06-08,254120.63,254120.63,0,0
INV007461,SUP042,2025-06-05,280941.33,280941.33,5,0
INV007462,SUP042,2025-06-07,129592.56,129592.56,3,0
INV007463,SUP042,2025-07-11,272363.24,272363.24,9,0
INV007464,SUP042,2025-07-19,202027.13,202027.13,4,0
INV007465,SUP042,2025-07-19,170163.76,170163.76,4,0
INV007466,SUP042,2025-07-14,189257.8,186385.45,3,1
INV007467,SUP042,2025-07-24,268628.31,268628.31,8,0
INV007468,SUP042,2025-07-13,137914.76,137914.76,8,0
INV007469,SUP042,2025-07-10,266161.11,266161.11,4,0
INV007470,SUP042,2025-07-21,461167.7,461167.7,4,0
INV007471,SUP042,2025-07-25,107381.29,107381.29,2,0
INV007472,SUP042,2025-08-15,77906.75,77906.75,5,0
INV007473,SUP042,2025-08-01,206984.13,206984.13,9,0
INV007474,SUP042,2025-08-09,185503.18,185503.18,6,0
INV007475,SUP042,2025-08-15,250539.25,250539.25,7,0
INV007476,SUP042,2025-08-05,131798.02,131798.02,2,0
INV007477,SUP042,2025-08-14,58176.91,58176.91,2,0
INV007478,SUP042,2025-08-22,262447.96,262447.96,12,0
INV007479,SUP042,2025-09-14,203986.57,203986.57,0,0
INV007480,SUP042,2025-09-11,126522.66,126522.66,10,0
INV007481,SUP042,2025-09-23,190357.31,190357.31,11,0
INV007482,SUP042,2025-09-05,103482.14,103482.14,4,0
INV007483,SUP042,2025-09-04,85965.3,85965.3,3,0
INV007484,SUP042,2025-09-16,321910.2,321910.2,4,0
INV007485,SUP042,2025-09-13,139250.49,139250.49,11,0
INV007486,SUP042,2025-09-11,146211.87,146211.87,3,0
INV007487,SUP042,2025-09-11,230418.81,230418.81,6,0
INV007488,SUP042,2025-09-08,210140.82,210140.82,4,0
INV007489,SUP042,2025-10-05,98946.99,98946.99,3,0
INV007490,SUP042,2025-10-16,299106.65,299106.65,0,0
INV007491,SUP042,2025-10-09,108366.46,107522.15,7,1
INV007492,SUP042,2025-10-08,162541.55,162541.55,0,0
INV007493,SUP042,2025-10-05,181911.06,181911.06,11,0
INV007494,SUP042,2025-10-20,428985.3,428985.3,9,0
INV007495,SUP042,2025-10-16,182134.88,182134.88,0,0
INV007496,SUP042,2025-10-18,232230.18,228182.08,10,1
INV007497,SUP042,2025-11-01,251372.25,251372.25,8,0
INV007498,SUP042,2025-11-18,143153.87,143153.87,0,0
INV007499,SUP042,2025-11-10,398321.98,398321.98,6,0
INV007500,SUP042,2025-11-24,260165.95,260165.95,9,0
INV007501,SUP042,2025-11-23,132227.23,132227.23,8,0
INV007502,SUP042,2025-11-04,340694.16,340694.16,6,0
INV007503,SUP042,2025-11-10,115103.19,115103.19,6,0
INV007504,SUP042,2025-11-01,184041.94,184041.94,4,0
INV007505,SUP042,2025-11-26,121927.46,121927.46,0,0
INV007506,SUP042,2025-11-13,60475.67,60475.67,6,0
INV007507,SUP042,2025-12-25,160120.15,160120.15,0,0
INV007508,SUP042,2025-12-04,161913.04,161913.04,8,0
INV007509,SUP042,2025-12-23,166199.55,166199.55,7,0
INV007510,SUP042,2025-12-24,234445.47,234445.47,0,0
INV007511,SUP042,2025-12-26,141559.2,141559.2,1,0
INV007512,SUP042,2025-12-24,113388.26,113388.26,5,0
INV007513,SUP042,2025-12-06,133302.07,133302.07,0,0
INV007514,SUP042,2025-12-12,170645.33,170645.33,11,0
INV007515,SUP042,2025-12-17,126197.32,126197.32,0,0
INV007516,SUP042,2026-01-02,382049.34,382049.34,0,0
INV007517,SUP042,2026-01-04,148567.48,148567.48,1,0
INV007518,SUP042,2026-01-22,229160.42,229160.42,6,0
INV007519,SUP042,2026-01-16,165991.25,165991.25,0,0
INV007520,SUP042,2026-01-04,141344.93,141344.93,0,0
INV007521,SUP042,2026-01-03,90890.99,90890.99,6,0
INV007522,SUP042,2026-01-09,86227.59,84034.52,0,1
INV007523,SUP042,2026-01-12,187044.24,187044.24,6,0
INV007524,SUP042,2026-01-03,120898.49,120898.49,3,0
INV007525,SUP042,2026-01-21,212216.52,212216.52,5,0
INV007526,SUP042,2026-01-04,302199.62,302199.62,0,0
INV007527,SUP042,2026-01-21,111590.22,111590.22,3,0
INV007528,SUP042,2026-01-08,105242.08,105242.08,2,0
INV007529,SUP042,2026-01-02,139005.79,139005.79,6,0
INV007530,SUP042,2026-02-14,311555.36,311555.36,5,0
INV007531,SUP042,2026-02-04,192448.96,192448.96,6,0
INV007532,SUP042,2026-02-18,164353.45,164353.45,0,0
INV007533,SUP042,2026-02-02,285839.04,285839.04,1,0
INV007534,SUP042,2026-02-23,129226.97,129226.97,7,0
INV007535,SUP042,2026-02-07,321512.35,321512.35,4,0
INV007536,SUP042,2026-02-05,255638.0,255638.0,0,0
INV007537,SUP042,2026-02-21,152583.35,148963.28,8,1
INV007538,SUP042,2026-02-21,257790.12,257790.12,1,0
INV007539,SUP042,2026-02-01,130432.68,130432.68,4,0
INV007540,SUP042,2026-02-10,188179.93,188179.93,13,0
INV007541,SUP042,2026-02-26,159724.55,159724.55,0,0
INV007542,SUP042,2026-03-02,238460.23,238460.23,0,0
INV007543,SUP042,2026-03-04,238534.87,238534.87,0,0
INV007544,SUP042,2026-03-26,274512.33,274512.33,5,0
INV007545,SUP042,2026-03-24,197241.75,197241.75,2,0
INV007546,SUP042,2026-03-11,274591.17,274591.17,0,0
INV007547,SUP042,2026-03-26,68607.37,68607.37,0,0
INV007548,SUP042,2026-03-19,146824.9,146824.9,4,0
INV007549,SUP042,2026-03-22,176105.65,176105.65,0,0
INV007550,SUP042,2026-03-22,208732.09,208732.09,6,0
INV007551,SUP042,2026-04-15,199330.84,199330.84,0,0
INV007552,SUP042,2026-04-22,94424.13,94424.13,0,0
INV007553,SUP042,2026-04-24,350242.82,350242.82,5,0
INV007554,SUP042,2026-04-03,117680.0,117680.0,8,0
INV007555,SUP042,2026-04-09,117924.06,117924.06,3,0
INV007556,SUP042,2026-05-19,138901.3,138901.3,5,0
INV007557,SUP042,2026-05-13,307154.79,307154.79,0,0
INV007558,SUP042,2026-05-13,151838.33,151838.33,2,0
INV007559,SUP042,2026-05-18,283277.68,283277.68,5,0
INV007560,SUP042,2026-05-22,96335.81,96335.81,0,0
INV007561,SUP042,2026-05-04,213990.39,213990.39,4,0
INV007562,SUP042,2026-05-18,235792.76,235792.76,6,0
INV007563,SUP042,2026-05-14,111240.25,111240.25,3,0
INV007564,SUP042,2026-05-14,123252.63,123252.63,0,0
INV007565,SUP042,2026-05-23,151355.89,151355.89,5,0
INV007566,SUP042,2026-05-23,168913.23,168913.23,3,0
INV007567,SUP042,2026-05-24,162420.39,162420.39,7,0
INV007568,SUP042,2026-05-02,266529.74,266529.74,6,0
INV007569,SUP042,2026-05-02,162725.34,162725.34,3,0
INV007570,SUP042,2026-06-13,161618.92,161618.92,1,0
INV007571,SUP042,2026-06-05,96959.3,96959.3,11,0
INV007572,SUP042,2026-06-25,116976.9,116976.9,3,0
INV007573,SUP042,2026-06-14,501733.19,501733.19,6,0
INV007574,SUP042,2026-06-26,351302.17,351302.17,10,0
INV007575,SUP042,2026-06-22,135944.97,135944.97,4,0
INV007576,SUP042,2026-06-14,128810.15,128810.15,3,0
INV007577,SUP042,2026-06-04,378335.53,378335.53,4,0
INV007578,SUP042,2026-06-12,282438.33,282438.33,7,0
INV007579,SUP042,2026-06-19,124242.83,122185.12,1,1
INV007580,SUP042,2026-06-03,235964.72,235964.72,3,0
INV007581,SUP042,2026-06-22,276343.09,276343.09,3,0
INV007582,SUP042,2026-06-09,97212.38,97212.38,7,0
INV007583,SUP042,2026-06-16,192687.0,192687.0,11,0
INV007584,SUP043,2025-01-03,197567.3,197567.3,4,0
INV007585,SUP043,2025-01-21,182578.74,182578.74,0,0
INV007586,SUP043,2025-01-27,214382.69,214382.69,5,0
INV007587,SUP043,2025-01-21,341332.11,341332.11,0,0
INV007588,SUP043,2025-01-12,197035.6,197035.6,8,0
INV007589,SUP043,2025-01-21,182710.86,182710.86,6,0
INV007590,SUP043,2025-01-05,153784.72,153784.72,7,0
INV007591,SUP043,2025-01-17,241425.3,241425.3,3,0
INV007592,SUP043,2025-01-08,273436.53,273436.53,3,0
INV007593,SUP043,2025-01-19,164057.59,164057.59,7,0
INV007594,SUP043,2025-02-11,154081.55,154081.55,9,0
INV007595,SUP043,2025-02-13,70276.06,70276.06,8,0
INV007596,SUP043,2025-02-26,62118.8,62118.8,4,0
INV007597,SUP043,2025-02-25,198118.11,198118.11,4,0
INV007598,SUP043,2025-02-25,194761.67,194761.67,6,0
INV007599,SUP043,2025-02-10,119559.43,119559.43,1,0
INV007600,SUP043,2025-02-03,197050.25,197050.25,7,0
INV007601,SUP043,2025-02-22,320341.64,320341.64,8,0
INV007602,SUP043,2025-02-26,145752.06,145752.06,3,0
INV007603,SUP043,2025-02-07,281593.67,281593.67,10,0
INV007604,SUP043,2025-02-16,166610.76,166610.76,10,0
INV007605,SUP043,2025-02-21,144329.3,144329.3,9,0
INV007606,SUP043,2025-02-26,137694.6,137694.6,0,0
INV007607,SUP043,2025-03-15,172985.65,169518.7,4,1
INV007608,SUP043,2025-03-16,248836.89,247018.88,12,1
INV007609,SUP043,2025-03-10,73816.55,73816.55,7,0
INV007610,SUP043,2025-03-12,60408.79,60408.79,4,0
INV007611,SUP043,2025-03-24,140850.57,140850.57,4,0
INV007612,SUP043,2025-03-05,151566.52,151566.52,7,0
INV007613,SUP043,2025-03-25,239170.48,239170.48,5,0
INV007614,SUP043,2025-03-01,76214.79,76214.79,8,0
INV007615,SUP043,2025-03-12,129987.76,129987.76,9,0
INV007616,SUP043,2025-03-02,315718.96,315718.96,6,0
INV007617,SUP043,2025-03-22,84673.21,84673.21,10,0
INV007618,SUP043,2025-03-18,70348.57,70348.57,12,0
INV007619,SUP043,2025-03-25,165879.81,165879.81,5,0
INV007620,SUP043,2025-03-16,418108.66,418108.66,4,0
INV007621,SUP043,2025-03-09,196850.83,196850.83,8,0
INV007622,SUP043,2025-03-09,199070.85,199070.85,0,0
INV007623,SUP043,2025-03-27,110022.99,110022.99,6,0
INV007624,SUP043,2025-03-18,82747.12,82747.12,6,0
INV007625,SUP043,2025-03-15,218003.7,218003.7,3,0
INV007626,SUP043,2025-04-13,149041.81,149041.81,9,0
INV007627,SUP043,2025-04-07,139085.82,139085.82,8,0
INV007628,SUP043,2025-04-16,173752.96,173752.96,10,0
INV007629,SUP043,2025-04-27,189558.57,189558.57,3,0
INV007630,SUP043,2025-04-21,97160.5,97160.5,12,0
INV007631,SUP043,2025-04-09,108536.14,108536.14,10,0
INV007632,SUP043,2025-05-08,114350.66,114350.66,0,0
INV007633,SUP043,2025-05-20,103236.72,100757.02,0,1
INV007634,SUP043,2025-05-25,202334.06,202334.06,0,0
INV007635,SUP043,2025-05-27,167700.33,167700.33,6,0
INV007636,SUP043,2025-05-07,135310.4,134106.63,7,1
INV007637,SUP043,2025-05-25,97692.33,97692.33,2,0
INV007638,SUP043,2025-05-17,66664.04,66664.04,6,0
INV007639,SUP043,2025-05-24,219609.29,219609.29,0,0
INV007640,SUP043,2025-06-23,132096.25,132096.25,8,0
INV007641,SUP043,2025-06-18,262129.73,262129.73,0,0
INV007642,SUP043,2025-06-11,212102.78,212102.78,6,0
INV007643,SUP043,2025-06-05,150879.79,149570.92,0,1
INV007644,SUP043,2025-06-19,155252.44,155252.44,7,0
INV007645,SUP043,2025-06-21,140730.66,140730.66,9,0
INV007646,SUP043,2025-06-22,174895.57,174895.57,2,0
INV007647,SUP043,2025-06-03,114284.54,114284.54,7,0
INV007648,SUP043,2025-06-02,184401.96,184401.96,0,0
INV007649,SUP043,2025-06-13,170163.23,170163.23,10,0
INV007650,SUP043,2025-06-09,228017.88,228017.88,0,0
INV007651,SUP043,2025-07-19,321749.05,321749.05,9,0
INV007652,SUP043,2025-07-08,193309.62,193309.62,5,0
INV007653,SUP043,2025-07-22,185918.39,185918.39,4,0
INV007654,SUP043,2025-07-26,255238.66,255238.66,12,0
INV007655,SUP043,2025-07-01,223744.58,223744.58,7,0
INV007656,SUP043,2025-07-10,208623.13,208623.13,0,0
INV007657,SUP043,2025-07-02,103530.27,103530.27,1,0
INV007658,SUP043,2025-07-05,238246.2,234106.66,2,1
INV007659,SUP043,2025-07-19,217744.65,217744.65,0,0
INV007660,SUP043,2025-07-14,82665.17,82665.17,4,0
INV007661,SUP043,2025-07-12,462825.26,462825.26,9,0
INV007662,SUP043,2025-07-06,146565.67,146565.67,5,0
INV007663,SUP043,2025-08-22,133053.19,133053.19,3,0
INV007664,SUP043,2025-08-04,172085.67,172085.67,4,0
INV007665,SUP043,2025-08-06,113192.0,113192.0,8,0
INV007666,SUP043,2025-08-12,102821.52,102821.52,4,0
INV007667,SUP043,2025-08-12,267857.2,267857.2,5,0
INV007668,SUP043,2025-08-10,157515.15,157515.15,10,0
INV007669,SUP043,2025-08-16,268530.01,268530.01,6,0
INV007670,SUP043,2025-08-11,234567.75,234567.75,4,0
INV007671,SUP043,2025-09-17,245801.42,245801.42,3,0
INV007672,SUP043,2025-09-25,157041.52,157041.52,8,0
INV007673,SUP043,2025-09-03,259827.15,259827.15,8,0
INV007674,SUP043,2025-09-06,317847.21,317847.21,0,0
INV007675,SUP043,2025-09-14,177459.95,177459.95,10,0
INV007676,SUP043,2025-09-11,323171.98,323171.98,0,0
INV007677,SUP043,2025-09-10,257986.94,257986.94,1,0
INV007678,SUP043,2025-09-14,192788.75,192788.75,4,0
INV007679,SUP043,2025-10-10,139707.18,139707.18,3,0
INV007680,SUP043,2025-10-16,89377.06,89377.06,8,0
INV007681,SUP043,2025-10-20,103549.7,103549.7,4,0
INV007682,SUP043,2025-10-03,143484.86,143484.86,6,0
INV007683,SUP043,2025-10-13,186463.38,186463.38,5,0
INV007684,SUP043,2025-10-10,62269.8,62269.8,0,0
INV007685,SUP043,2025-10-06,300944.54,300944.54,8,0
INV007686,SUP043,2025-10-03,180169.13,180169.13,0,0
INV007687,SUP043,2025-10-03,170904.21,170904.21,0,0
INV007688,SUP043,2025-10-12,167338.17,167338.17,3,0
INV007689,SUP043,2025-11-22,166335.63,166335.63,7,0
INV007690,SUP043,2025-11-04,165881.9,165881.9,3,0
INV007691,SUP043,2025-11-13,163149.43,163149.43,5,0
INV007692,SUP043,2025-11-14,163755.76,163755.76,8,0
INV007693,SUP043,2025-11-19,137101.06,137101.06,1,0
INV007694,SUP043,2025-11-07,182242.58,182242.58,11,0
INV007695,SUP043,2025-11-04,114500.5,114500.5,4,0
INV007696,SUP043,2025-11-05,85154.64,85154.64,6,0
INV007697,SUP043,2025-11-11,96422.56,94597.15,13,1
INV007698,SUP043,2025-11-23,185593.9,185593.9,5,0
INV007699,SUP043,2025-11-09,120753.57,120753.57,14,0
INV007700,SUP043,2025-12-01,265966.94,265966.94,4,0
INV007701,SUP043,2025-12-07,105885.9,105885.9,1,0
INV007702,SUP043,2025-12-08,135653.73,135653.73,9,0
INV007703,SUP043,2025-12-14,242184.32,242184.32,1,0
INV007704,SUP043,2025-12-22,165669.65,165669.65,5,0
INV007705,SUP043,2026-01-23,145023.92,145023.92,6,0
INV007706,SUP043,2026-01-08,225346.73,225346.73,0,0
INV007707,SUP043,2026-01-13,194409.23,194409.23,6,0
INV007708,SUP043,2026-01-03,316790.93,316790.93,10,0
INV007709,SUP043,2026-01-26,145518.82,145518.82,8,0
INV007710,SUP043,2026-01-21,155268.88,155268.88,2,0
INV007711,SUP043,2026-01-07,462231.37,462231.37,0,0
INV007712,SUP043,2026-01-27,262700.1,262700.1,0,0
INV007713,SUP043,2026-01-03,283644.39,283644.39,2,0
INV007714,SUP043,2026-02-21,161514.2,161514.2,2,0
INV007715,SUP043,2026-02-22,286808.3,286808.3,7,0
INV007716,SUP043,2026-02-11,72648.13,72648.13,9,0
INV007717,SUP043,2026-02-24,366598.75,366598.75,0,0
INV007718,SUP043,2026-02-17,122177.93,122177.93,5,0
INV007719,SUP043,2026-02-07,130710.92,130710.92,5,0
INV007720,SUP043,2026-02-12,173103.92,168900.83,0,1
INV007721,SUP043,2026-02-20,156348.92,156348.92,4,0
INV007722,SUP043,2026-02-20,114364.77,114364.77,9,0
INV007723,SUP043,2026-02-13,318118.42,318118.42,0,0
INV007724,SUP043,2026-02-03,215084.76,215084.76,1,0
INV007725,SUP043,2026-02-24,173755.02,173755.02,6,0
INV007726,SUP043,2026-03-05,76702.12,76702.12,5,0
INV007727,SUP043,2026-03-26,418130.58,418130.58,0,0
INV007728,SUP043,2026-03-13,89358.75,89358.75,0,0
INV007729,SUP043,2026-03-17,78788.89,78788.89,2,0
INV007730,SUP043,2026-03-18,100372.57,100372.57,9,0
INV007731,SUP043,2026-03-23,180986.84,179995.0,0,1
INV007732,SUP043,2026-03-21,93339.14,93339.14,8,0
INV007733,SUP043,2026-03-26,205537.14,205537.14,4,0
INV007734,SUP043,2026-04-06,167613.48,167613.48,7,0
INV007735,SUP043,2026-04-25,186694.08,186694.08,1,0
INV007736,SUP043,2026-04-25,244911.04,244911.04,5,0
INV007737,SUP043,2026-04-15,112516.31,112516.31,2,0
INV007738,SUP043,2026-04-21,265520.59,265520.59,0,0
INV007739,SUP043,2026-04-01,288366.06,288366.06,3,0
INV007740,SUP043,2026-04-04,115522.32,115522.32,4,0
INV007741,SUP043,2026-04-07,188129.6,188129.6,2,0
INV007742,SUP043,2026-04-06,189497.9,189497.9,2,0
INV007743,SUP043,2026-04-17,195384.51,195384.51,9,0
INV007744,SUP043,2026-05-08,159507.91,159507.91,7,0
INV007745,SUP043,2026-05-23,159144.41,159144.41,3,0
INV007746,SUP043,2026-05-01,131595.65,131595.65,0,0
INV007747,SUP043,2026-05-16,166886.21,166886.21,0,0
INV007748,SUP043,2026-05-20,105258.52,105258.52,11,0
INV007749,SUP043,2026-05-20,135151.21,135151.21,3,0
INV007750,SUP043,2026-05-17,260298.68,260298.68,0,0
INV007751,SUP043,2026-05-15,157644.87,157644.87,5,0
INV007752,SUP043,2026-05-21,108530.56,108530.56,11,0
INV007753,SUP043,2026-05-16,157001.26,157001.26,0,0
INV007754,SUP043,2026-05-05,101992.38,101992.38,0,0
INV007755,SUP043,2026-06-21,64383.14,64383.14,1,0
INV007756,SUP043,2026-06-19,132175.53,132175.53,0,0
INV007757,SUP043,2026-06-05,159996.01,159996.01,3,0
INV007758,SUP043,2026-06-19,158303.62,158303.62,1,0
INV007759,SUP043,2026-06-06,192104.61,192104.61,8,0
INV007760,SUP043,2026-06-04,145356.97,145356.97,7,0
INV007761,SUP043,2026-06-07,219360.47,219360.47,5,0
INV007762,SUP043,2026-06-02,108574.62,108574.62,4,0
INV007763,SUP043,2026-06-05,196510.88,196510.88,8,0
INV007764,SUP044,2025-01-11,107347.83,107347.83,6,0
INV007765,SUP044,2025-01-05,84466.9,84466.9,4,0
INV007766,SUP044,2025-01-20,112181.12,112181.12,7,0
INV007767,SUP044,2025-01-04,48735.36,48735.36,0,0
INV007768,SUP044,2025-01-15,96858.54,96858.54,11,0
INV007769,SUP044,2025-01-02,82309.97,82309.97,3,0
INV007770,SUP044,2025-01-03,130075.63,127337.03,0,1
INV007771,SUP044,2025-01-24,130079.29,130079.29,8,0
INV007772,SUP044,2025-01-03,66142.46,66142.46,5,0
INV007773,SUP044,2025-01-10,77154.07,77154.07,1,0
INV007774,SUP044,2025-01-22,191370.3,191370.3,13,0
INV007775,SUP044,2025-02-08,72849.67,72849.67,8,0
INV007776,SUP044,2025-02-15,54934.51,54934.51,0,0
INV007777,SUP044,2025-02-08,147174.9,147174.9,4,0
INV007778,SUP044,2025-02-15,84545.2,84545.2,3,0
INV007779,SUP044,2025-02-11,109427.19,109427.19,11,0
INV007780,SUP044,2025-02-25,53239.66,53239.66,3,0
INV007781,SUP044,2025-02-13,190452.62,190452.62,5,0
INV007782,SUP044,2025-02-24,185014.61,185014.61,0,0
INV007783,SUP044,2025-02-24,146789.93,146789.93,5,0
INV007784,SUP044,2025-03-18,121854.49,121854.49,9,0
INV007785,SUP044,2025-03-24,281759.0,281759.0,2,0
INV007786,SUP044,2025-03-08,146982.96,146982.96,0,0
INV007787,SUP044,2025-03-02,198912.23,198912.23,8,0
INV007788,SUP044,2025-03-14,130747.43,130747.43,8,0
INV007789,SUP044,2025-03-21,69457.92,69457.92,3,0
INV007790,SUP044,2025-03-26,94171.57,94171.57,2,0
INV007791,SUP044,2025-03-19,148238.93,148238.93,3,0
INV007792,SUP044,2025-03-01,62468.41,62468.41,4,0
INV007793,SUP044,2025-03-03,129534.58,129534.58,2,0
INV007794,SUP044,2025-03-15,141674.62,141674.62,5,0
INV007795,SUP044,2025-03-05,246245.34,246245.34,2,0
INV007796,SUP044,2025-03-08,211334.33,211334.33,0,0
INV007797,SUP044,2025-04-10,205585.88,205585.88,0,0
INV007798,SUP044,2025-04-12,102777.18,102777.18,5,0
INV007799,SUP044,2025-04-25,157073.98,157073.98,4,0
INV007800,SUP044,2025-04-05,154577.75,154577.75,3,0
INV007801,SUP044,2025-04-22,102406.88,102406.88,3,0
INV007802,SUP044,2025-04-04,192531.45,192531.45,0,0
INV007803,SUP044,2025-05-09,97636.52,97636.52,2,0
INV007804,SUP044,2025-05-11,128216.38,128216.38,0,0
INV007805,SUP044,2025-05-15,207306.23,207306.23,1,0
INV007806,SUP044,2025-05-13,62006.48,62006.48,8,0
INV007807,SUP044,2025-05-08,183289.62,183289.62,9,0
INV007808,SUP044,2025-05-12,131493.29,131493.29,6,0
INV007809,SUP044,2025-05-15,128592.26,128592.26,3,0
INV007810,SUP044,2025-05-27,83693.68,83693.68,0,0
INV007811,SUP044,2025-05-19,52179.84,52179.84,4,0
INV007812,SUP044,2025-05-02,111788.22,111788.22,10,0
INV007813,SUP044,2025-06-07,198505.16,198505.16,9,0
INV007814,SUP044,2025-06-23,68620.17,68620.17,0,0
INV007815,SUP044,2025-06-20,88070.86,88070.86,8,0
INV007816,SUP044,2025-06-24,420274.02,420274.02,1,0
INV007817,SUP044,2025-06-18,106744.79,106744.79,7,0
INV007818,SUP044,2025-06-22,89493.03,89493.03,1,0
INV007819,SUP044,2025-06-26,113775.28,113775.28,0,0
INV007820,SUP044,2025-06-19,76501.0,76501.0,10,0
INV007821,SUP044,2025-06-25,175816.28,175816.28,5,0
INV007822,SUP044,2025-06-13,178577.59,178577.59,0,0
INV007823,SUP044,2025-06-27,67361.67,67361.67,0,0
INV007824,SUP044,2025-07-15,60808.64,60808.64,0,0
INV007825,SUP044,2025-07-11,93422.98,93422.98,0,0
INV007826,SUP044,2025-07-12,127862.02,127862.02,1,0
INV007827,SUP044,2025-07-21,211630.69,211630.69,6,0
INV007828,SUP044,2025-07-11,167485.9,167485.9,3,0
INV007829,SUP044,2025-07-20,119138.27,116603.76,1,1
INV007830,SUP044,2025-07-17,84593.0,84593.0,0,0
INV007831,SUP044,2025-07-06,223792.62,223792.62,6,0
INV007832,SUP044,2025-07-12,67960.21,67960.21,6,0
INV007833,SUP044,2025-08-23,176534.14,176534.14,1,0
INV007834,SUP044,2025-08-12,183643.93,183643.93,7,0
